game_id,home_team,away_team,home_dsr,away_dsr,home_gc,away_gc,home_gc_signed,away_gc_signed,home_gc_avg,away_gc_avg,home_gc_fourthqtr,away_gc_fourthqtr
2018_09_LA_NO,NO,LA,0.875,0.7586206896551724,134.19318,41.80681,46.193188,-46.193188,0.2609784616588873,-0.2609784616588873,13.84637850522995,-13.846378546208143
2018_09_NYJ_MIA,MIA,NYJ,0.3888888888888889,0.52,114.88506,52.114944,31.385057,-31.385057,0.18681581815083823,-0.18681581815083823,17.421784818172455,-17.421784933656454
2018_09_OAK_SF,SF,LV,0.7619047619047619,0.6086956521739131,133.4986,20.501404,56.498596,-56.498596,0.36450707220262096,-0.36450707220262096,17.24552983045578,-17.245529612693645
2018_09_PIT_BAL,BAL,PIT,0.6521739130434783,0.8333333333333334,46.938534,136.0615,-44.561466,44.561466,-0.24218188161435333,0.24218188161435333,-19.838381766341627,19.838381826877594
2018_09_TB_CAR,CAR,TB,0.782608695652174,0.7142857142857143,163.56935,18.430658,72.569336,-72.569336,0.39655374829234974,-0.39655374829234974,19.75798386335373,-19.75798392482102
2018_09_TEN_DAL,DAL,TEN,0.7083333333333334,0.84,62.03284,103.96714,-20.96715,20.96715,-0.12555179481734774,0.12555179481734774,-21.82626397907734,21.826263964176178
2018_10_ARI_KC,KC,ARI,0.7407407407407407,0.7142857142857143,139.3078,32.69222,53.307785,-53.307785,0.3081374857467034,-0.3081374857467034,24.084230601787567,-24.084230539388955
2018_10_ATL_CLE,CLE,ATL,0.7916666666666666,0.7666666666666667,129.4172,36.582764,46.41722,-46.417217,0.2779474315529098,-0.2779474087104112,23.940048277378082,-23.94004831230268
2018_10_BUF_NYJ,NYJ,BUF,0.5217391304347826,0.7931034482758621,16.943346,156.05669,-69.55667,69.55667,-0.3997509835780352,0.3997509835780352,-21.243043849026435,21.243043899536133
2018_10_CAR_PIT,PIT,CAR,0.88,0.7391304347826086,142.86075,17.139257,62.860725,-62.860725,0.39043928821634805,-0.39043928821634805,17.746192455291748,-17.74619244787027
2018_10_DAL_PHI,PHI,DAL,0.7307692307692307,0.7666666666666667,57.68065,116.319374,-29.319342,29.319342,-0.16753909519740515,0.16753909519740515,-12.856643818318844,12.856643915176392
2018_10_DET_CHI,CHI,DET,0.782608695652174,0.6666666666666666,167.15395,17.845993,74.653984,-74.653984,0.4013655057517431,-0.4013655057517431,22.889900028705597,-22.88990000775084
